id,highway,cycleway,name,surface,geometry
way/1221385894,cycleway,crossing,N/A,N/A,"{""type"": ""LineString"", ""coordinates"": [[13.3162322, 52.4565563], [13.3161548, 52.4564848], [13.316102, 52.456436], [13.3160801, 52.4564158]]}"
way/1221385898,cycleway,crossing,N/A,N/A,"{""type"": ""LineString"", ""coordinates"": [[13.3157402, 52.4559576], [13.3157878, 52.4560001], [13.3158254, 52.4560336], [13.3158604, 52.4560649], [13.3159047, 52.4561045]]}"
way/1221400175,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3380774, 52.4508813], [13.3380854, 52.4509047], [13.3381014, 52.4509607], [13.338113, 52.4510013], [13.3381393, 52.4510968], [13.3381682, 52.4511882], [13.3381824, 52.4512363]]}"
way/1221400178,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3386562, 52.4529551], [13.3386662, 52.4529904], [13.3386769, 52.4530285]]}"
way/1221400181,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3388851, 52.4540664], [13.3388882, 52.4540903], [13.3388981, 52.4541648]]}"
way/1221400182,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3388981, 52.4541648], [13.3389023, 52.4541966], [13.3389053, 52.4542197]]}"
way/1221400183,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3388127, 52.4540927], [13.3388882, 52.4540903]]}"
way/1221400184,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3393581, 52.4585104], [13.3393607, 52.4585284], [13.3393648, 52.4585492], [13.3393787, 52.4586438], [13.3393936, 52.4587565], [13.3393964, 52.4587754]]}"
way/1221400185,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3392087, 52.4587693], [13.3392075, 52.4587489], [13.3392008, 52.4586344], [13.3391941, 52.4585228], [13.3391928, 52.4585003]]}"
way/1221400188,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3381499, 52.4519888], [13.3381243, 52.4519227], [13.3380974, 52.4518533]]}"
way/1221400189,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3378578, 52.4512481], [13.3378499, 52.4512243], [13.3378163, 52.4511193], [13.3377864, 52.4510201], [13.3377679, 52.4509597], [13.3377586, 52.4509366], [13.3377515, 52.4509176]]}"
way/1221400191,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3384265, 52.4528881], [13.3384126, 52.4528308], [13.338399, 52.4527746]]}"
way/1221400194,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3387531, 52.4542327], [13.3387493, 52.4542023], [13.3387361, 52.454095], [13.3387276, 52.4540254]]}"
way/1221533727,cycleway,crossing,N/A,N/A,"{""type"": ""LineString"", ""coordinates"": [[13.3042373, 52.4496885], [13.3042069, 52.4496817], [13.3041108, 52.4496601], [13.3040674, 52.4496504]]}"
way/1221533729,cycleway,crossing,N/A,N/A,"{""type"": ""LineString"", ""coordinates"": [[13.3035103, 52.4494963], [13.3034737, 52.449488], [13.3033397, 52.4494578], [13.3033119, 52.4494515]]}"
way/1221533731,cycleway,crossing,N/A,N/A,"{""type"": ""LineString"", ""coordinates"": [[13.3024556, 52.4491363], [13.3023292, 52.4490896], [13.3021924, 52.449039]]}"
way/1221533733,cycleway,crossing,N/A,N/A,"{""type"": ""LineString"", ""coordinates"": [[13.2994251, 52.4479746], [13.2994021, 52.4479658], [13.2992577, 52.447911], [13.2991122, 52.4478556], [13.2990521, 52.4478328]]}"
way/1221533735,cycleway,crossing,N/A,N/A,"{""type"": ""LineString"", ""coordinates"": [[13.2980821, 52.4474758], [13.298018, 52.447364]]}"
way/1221579977,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3399138, 52.4481279], [13.339971, 52.4481237], [13.3401067, 52.4481139]]}"
way/1221579978,cycleway,link,N/A,N/A,"{""type"": ""LineString"", ""coordinates"": [[13.3387512, 52.4489511], [13.3386784, 52.448916]]}"
way/1221579991,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3401067, 52.4481139], [13.3400754, 52.4481989], [13.3400674, 52.4482208]]}"
way/1221579996,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3389191, 52.4489343], [13.3388416, 52.4489934], [13.3387874, 52.4490348]]}"
way/1221579998,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3387874, 52.4490348], [13.3387528, 52.4490611], [13.3387265, 52.4490811]]}"
way/1221579999,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3377646, 52.4504624], [13.3378263, 52.4505221], [13.3378873, 52.4505812]]}"
way/1221580000,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3377515, 52.4509176], [13.3377241, 52.4508622], [13.3376962, 52.4508191], [13.3376294, 52.4507374]]}"
way/1221580001,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3353046, 52.4513817], [13.3354077, 52.4513037], [13.3354491, 52.4512723]]}"
way/1221590371,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3394867, 52.4594655], [13.3394862, 52.459498], [13.3394857, 52.4595319]]}"
way/1221590373,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3395307, 52.4603152], [13.3395279, 52.4603474], [13.339525, 52.4603802]]}"
way/1221590375,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3394412, 52.4615729], [13.3394371, 52.4616097], [13.3394338, 52.4616393]]}"
way/1221590377,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.339254, 52.4627643], [13.3392515, 52.4628366], [13.3392508, 52.4628692]]}"
way/1221590378,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3392621, 52.4627089], [13.3392593, 52.4627308], [13.339254, 52.4627643]]}"
way/1221590381,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3391466, 52.4636471], [13.3391417, 52.4636784], [13.339137, 52.4637121]]}"
way/1221590382,tertiary,separate,Bismarckstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3389406, 52.464409], [13.3389498, 52.4643431], [13.3389738, 52.4641678], [13.3390096, 52.4639075]]}"
way/1221590383,tertiary,separate,Bismarckstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3390096, 52.4639075], [13.3390329, 52.4637371]]}"
way/1221590385,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.338934, 52.4637021], [13.3389404, 52.4636654], [13.3389455, 52.4636264]]}"
way/1221590388,tertiary,separate,Bismarckstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3390329, 52.4637371], [13.3390343, 52.4637272], [13.3390424, 52.463672], [13.3390498, 52.4636206], [13.3390537, 52.463594]]}"
way/1221590389,tertiary,separate,Bismarckstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3390537, 52.463594], [13.3391459, 52.4629209]]}"
way/1221590390,tertiary,separate,Bismarckstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3391459, 52.4629209], [13.3391494, 52.4628971], [13.3391591, 52.4628306], [13.3391692, 52.4627617], [13.3391743, 52.4627267], [13.3391796, 52.4626906], [13.339184, 52.4626601]]}"
way/1221590392,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3390678, 52.4628713], [13.3390742, 52.4628252], [13.3390852, 52.4627407]]}"
way/1221590393,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3390852, 52.4627407], [13.3390876, 52.4627225], [13.3390922, 52.4626869]]}"
way/1221590396,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3391642, 52.4620174], [13.3391691, 52.4619814], [13.3391737, 52.4619476]]}"
way/1221590400,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3393, 52.4603676], [13.3393031, 52.460335], [13.3393054, 52.4603008]]}"
way/1221590403,tertiary,separate,Bismarckstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3394183, 52.4604292], [13.3394184, 52.4603964], [13.3394186, 52.4603413], [13.339419, 52.4602317], [13.3394191, 52.4602094]]}"
way/1221590405,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3392645, 52.4595189], [13.3392623, 52.4594854], [13.3392601, 52.4594514]]}"
way/1221590410,tertiary,separate,Bismarckstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3394191, 52.4602094], [13.3394126, 52.4598591], [13.339393, 52.4595679]]}"
way/1221590411,tertiary,separate,Bismarckstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.339393, 52.4595679], [13.3393908, 52.4595448], [13.3393857, 52.4594924], [13.3393804, 52.4594379], [13.3393761, 52.4593966]]}"
way/1221590412,tertiary,separate,Bismarckstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3393041, 52.4587843], [13.3393009, 52.4587527], [13.3392896, 52.4586391], [13.339278, 52.4585259], [13.3392756, 52.4585019]]}"
way/1221672747,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4112463, 52.5187718], [13.4111471, 52.5188502], [13.4110787, 52.5189034]]}"
way/1222334881,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3222408, 52.4853388], [13.3222352, 52.4853024], [13.3222286, 52.4852394], [13.3222236, 52.4851934]]}"
way/1222334882,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3222573, 52.4856642], [13.3222555, 52.4856318], [13.3222516, 52.4855583], [13.3222489, 52.4855172]]}"
way/1222334885,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3205271, 52.4839144], [13.320487, 52.4839027], [13.3203889, 52.4838739], [13.3203247, 52.4838551], [13.3201674, 52.483809], [13.320081, 52.4837836], [13.3200183, 52.4837652], [13.3199685, 52.4837506]]}"
way/1222334890,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3224212, 52.4866833], [13.3223922, 52.4866467], [13.3223444, 52.4865864], [13.3223342, 52.4865294], [13.3223106, 52.486407], [13.322303, 52.4863494], [13.3222974, 52.4862943], [13.3222942, 52.4862674]]}"
way/1222334891,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3158532, 52.4820131], [13.3158305, 52.4820052], [13.3157067, 52.4819617], [13.3155348, 52.4819012]]}"
way/1222334893,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3138757, 52.4811557], [13.3138367, 52.481133], [13.3137229, 52.4810668], [13.3135721, 52.4809791]]}"
way/1222334896,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3130902, 52.4807117], [13.31307, 52.4806838], [13.3129928, 52.480577]]}"
way/1222334898,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3149754, 52.4816899], [13.3149105, 52.4816625], [13.3148494, 52.4816367]]}"
way/1222334899,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3149704, 52.4816113], [13.3149105, 52.4816625]]}"
way/1222342990,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3139812, 52.4808965], [13.3141495, 52.4809353], [13.3141821, 52.4809428]]}"
way/1222342991,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3150248, 52.4813768], [13.315167, 52.4814412], [13.3153027, 52.4815026]]}"
way/1222342993,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3157959, 52.4817005], [13.3159214, 52.4817485], [13.3159898, 52.4817746], [13.3160316, 52.4817906], [13.3160641, 52.481803]]}"
way/1222342995,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3181286, 52.4826211], [13.3181631, 52.4826393], [13.3182782, 52.4826999], [13.3183696, 52.4827481]]}"
way/1222342997,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3200434, 52.4834711], [13.3200968, 52.4834865], [13.3201567, 52.4835038], [13.3202446, 52.4835291], [13.3203818, 52.4835686], [13.3204652, 52.4835926], [13.3205372, 52.4836133], [13.3205872, 52.4836277]]}"
way/1222343001,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3221114, 52.4842686], [13.3221645, 52.484314], [13.3222306, 52.4843716], [13.3222501, 52.4843899]]}"
way/1222343003,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.322663, 52.4852162], [13.3226658, 52.4852377], [13.3226751, 52.4853065], [13.3226786, 52.4853318]]}"
way/1222343005,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3226944, 52.4855377], [13.3226959, 52.4855606], [13.3227001, 52.4856263], [13.3227014, 52.4856471]]}"
way/1222343007,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3227289, 52.4862774], [13.3227207, 52.4863066], [13.3227072, 52.4863711], [13.3226965, 52.4864208], [13.3226693, 52.4865291], [13.322652, 52.4865884], [13.3226238, 52.4866388], [13.322611, 52.4866612]]}"
way/1222394905,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4580606, 52.5286693], [13.4580455, 52.5286952], [13.4580035, 52.5287669], [13.457973, 52.5288171], [13.4579045, 52.5289391], [13.457887, 52.5289644], [13.4578171, 52.529066], [13.457762, 52.5291299]]}"
way/1222394907,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4573439, 52.5291049], [13.4573621, 52.529083], [13.4573986, 52.529033], [13.4574305, 52.5289852], [13.4575081, 52.5288834], [13.4575269, 52.5288577], [13.4576095, 52.528741], [13.4576493, 52.5286806], [13.4577081, 52.5286236], [13.457913, 52.5285637]]}"
way/1222394909,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4574792, 52.5286385], [13.4575191, 52.5286492], [13.4576493, 52.5286806], [13.4578219, 52.5287222], [13.4580035, 52.5287669], [13.4581, 52.5287906], [13.4581317, 52.5287961]]}"
way/1222395675,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4581332, 52.5254233], [13.4581441, 52.5254409], [13.4582055, 52.5255587]]}"
way/1222783696,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3206626, 52.4865753], [13.320619, 52.4865747], [13.3205124, 52.4865732], [13.3204154, 52.4865718], [13.3201898, 52.4865686], [13.3200703, 52.4865668]]}"
way/1222783698,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3228282, 52.4865895], [13.3227888, 52.4865893], [13.322652, 52.4865884], [13.3226097, 52.4865881], [13.3224146, 52.4865869], [13.3223444, 52.4865864], [13.3222314, 52.4865857], [13.3221811, 52.4865855]]}"
way/1222783701,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3241511, 52.4865995], [13.3240594, 52.4865996], [13.3239906, 52.4865996]]}"
way/1222783703,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3266841, 52.4865852], [13.3266002, 52.4865835]]}"
way/1222783709,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3278606, 52.4867516], [13.3277972, 52.4867475], [13.3277446, 52.4867441], [13.3276959, 52.4867409]]}"
way/1222792302,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3202212, 52.4864139], [13.320345, 52.4864], [13.3205138, 52.4863812], [13.3205742, 52.4863745], [13.3206547, 52.4863655], [13.3207025, 52.4863601]]}"
way/1222792307,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3221464, 52.486341], [13.3221998, 52.4863439], [13.322303, 52.4863494], [13.3224017, 52.4863547], [13.3226137, 52.4863661], [13.3227072, 52.4863711], [13.3227939, 52.4863758], [13.3228401, 52.4863782]]}"
way/1222792309,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3263526, 52.4864736], [13.3263522, 52.4864476], [13.3263517, 52.4864137]]}"
way/1222792310,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3264434, 52.4864139], [13.3264445, 52.4864467], [13.3264453, 52.4864729]]}"
way/1222792311,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3261718, 52.4863984], [13.3262362, 52.4863956]]}"
way/1222792317,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3263539, 52.4865529], [13.3263535, 52.4865258], [13.3263531, 52.4865006]]}"
way/1222792319,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3264455, 52.4865017], [13.3264456, 52.486526], [13.3264457, 52.4865541]]}"
way/1222792323,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3262362, 52.4863956], [13.3262902, 52.486392]]}"
way/1222792325,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3266002, 52.4865835], [13.3265174, 52.4865812]]}"
way/1222794852,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3275623, 52.4866154], [13.3275807, 52.4865812], [13.3276112, 52.4865374], [13.327648, 52.4865075], [13.3276697, 52.4864887]]}"
way/1222794853,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3278511, 52.4865341], [13.3278427, 52.4865554], [13.3278302, 52.486587], [13.3278136, 52.4866291], [13.327795, 52.4866601]]}"
way/1222794855,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3275203, 52.4866934], [13.3275339, 52.4866681], [13.3275475, 52.4866429]]}"
way/1222794857,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3277764, 52.4866911], [13.3277573, 52.4867229], [13.3277446, 52.4867441]]}"
way/1222794859,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3275225, 52.4865175], [13.3275579, 52.4865253], [13.3276112, 52.4865374], [13.3277122, 52.4865592], [13.3278302, 52.486587], [13.327872, 52.4866241], [13.3278969, 52.4866462]]}"
way/1222845473,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3313841, 52.4861598], [13.3313664, 52.4861606], [13.3313174, 52.486163], [13.3312273, 52.4861673], [13.3309645, 52.4861824], [13.3308408, 52.4861896], [13.3307703, 52.4861945], [13.3306726, 52.4862019], [13.3306284, 52.486205]]}"
way/1222845475,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3333396, 52.4860463], [13.3333015, 52.4860481], [13.3331535, 52.4860552], [13.3330181, 52.4860616], [13.3329767, 52.4860636]]}"
way/1222845477,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3352869, 52.4859554], [13.3352096, 52.4859586], [13.3351174, 52.4859624]]}"
way/1222845479,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3370043, 52.4858836], [13.3369366, 52.4858841], [13.336838, 52.4858848]]}"
way/1222845483,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3388512, 52.4857539], [13.3388165, 52.4857548], [13.338693, 52.485758], [13.3386488, 52.4857593]]}"
way/1222845484,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3385913, 52.4857607], [13.3385504, 52.4857618], [13.3384825, 52.4857636], [13.3384427, 52.4857659], [13.3384009, 52.4857691]]}"
